id,imdb_id,title,director,release_year,average_vote
4257,tt0362120,Scary Movie 4,davidzucker,2006,5
2652,tt0424136,Hard Candy,davidslade,2005,6
588,tt0384537,Silent Hill,christophegans,2006,6
956,tt0317919,Mission: Impossible III,j.j.abrams,2006,6
9530,tt0449089,RV,barrysonnenfeld,2006,5
7518,tt0327084,Over the Hedge,kareykirkpatrick,2006,6
503,tt0409182,Poseidon,wolfgangpetersen,2006,5
591,tt0382625,The Da Vinci Code,ronhoward,2006,6
36668,tt0376994,X-Men: The Last Stand,brettratner,2006,6
9767,tt0452594,The Break-Up,peytonreed,2006,5
920,tt0317219,Cars,johnlasseter,2006,6
2044,tt0410297,The Lake House,alejandroagresti,2006,6
9339,tt0389860,Click,frankcoraci,2006,6
350,tt0458352,The Devil Wears Prada,davidfrankel,2006,7
58,tt0383574,Pirates of the Caribbean: Dead Man's Chest,goreverbinski,2006,7
4474,tt0465624,My Super Ex-Girlfriend,ivanreitman,2006,4
1887,tt0422720,Marie Antoinette,sofiacoppola,2006,6
10947,tt0475293,High School Musical,kennyortega,2006,6
9615,tt0463985,The Fast and the Furious: Tokyo Drift,justinlin,2006,6
9513,tt0455499,Garfield: A Tail of Two Kitties,timhill,2006,5
1452,tt0348150,Superman Returns,bryansinger,2006,5
773,tt0449059,Little Miss Sunshine,jonathandayton,2006,7
1164,tt0449467,Babel,alejandrogonzáleziñárritu,2006,6
9297,tt0385880,Monster House,gilkenan,2006,6
326,tt0417148,Snakes on a Plane,davidr.ellis,2006,5
512,tt0457513,Scoop,woodyallen,2006,6
9718,tt0415306,Talladega Nights: The Ballad of Ricky Bobby,adammckay,2006,6
1593,tt0477347,Night at the Museum,shawnlevy,2006,6
1852,tt0469641,World Trade Center,oliverstone,2006,5
1262,tt0420223,Stranger Than Fiction,marcforster,2006,7
82,tt0430357,Miami Vice,michaelmann,2006,5
1402,tt0454921,The Pursuit of Happyness,gabrielemuccino,2006,7
1948,tt0479884,Crank,briantaylor,2006,6
9762,tt0462590,Step Up,annefletcher,2006,6
1491,tt0443543,The Illusionist,neilburger,2006,7
7512,tt0387808,Idiocracy,mikejudge,2006,6
1381,tt0414993,The Fountain,darrenaronofsky,2006,6
1579,tt0472043,Apocalypto,melgibson,2006,7
496,tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,larrycharles,2006,6
1417,tt0457430,Pan's Labyrinth,guillermodeltoro,2006,7
7484,tt0400717,Open Season,jillculton,2006,6
1422,tt0407887,The Departed,martinscorsese,2006,7
1523,tt0455590,The Last King of Scotland,kevinmacdonald,2006,7
9693,tt0206634,Children of Men,alfonsocuarón,2006,7
1124,tt0482571,The Prestige,christophernolan,2006,8
3683,tt0418689,Flags of Our Fathers,clinteastwood,2006,6
214,tt0489270,Saw III,darrenlynnbousman,2006,6
11619,tt0424095,Flushed Away,davidbowers,2006,6
1427,tt0396171,Perfume: The Story of a Murderer,tomtykwer,2006,7
36557,tt0381061,Casino Royale,martincampbell,2006,7
9836,tt0366548,Happy Feet,georgemiller,2006,5
7551,tt0453467,Déjà Vu,tonyscott,2006,6
1581,tt0457939,The Holiday,nancymeyers,2006,6
1372,tt0450259,Blood Diamond,edwardzwick,2006,7
2486,tt0449010,Eragon,stefenfangmeier,2006,4
1246,tt0479143,Rocky Balboa,sylvesterstallone,2006,6
1251,tt0498380,Letters from Iwo Jima,clinteastwood,2006,7
9992,tt0344854,Arthur and the Invisibles,lucbesson,2006,6
8275,tt0808146,American Pie Presents: The Naked Mile,joenussbaum,2006,5
7457,tt0426883,Alpha Dog,nickcassavetes,2006,6
1265,tt0398808,Bridge to Terabithia,gáborcsupó,2007,7
7516,tt0475394,Smokin' Aces,joecarnahan,2006,6
1248,tt0367959,Hannibal Rising,peterwebber,2007,6
9757,tt0477051,Norbit,brianrobbins,2007,5
2062,tt0382932,Ratatouille,janpinkava,2007,7
1250,tt0259324,Ghost Rider,markstevenjohnson,2007,5
11172,tt0758766,Music and Lyrics,marclawrence,2007,6
3594,tt0481369,The Number 23,joelschumacher,2007,6
4638,tt0425112,Hot Fuzz,edgarwright,2007,7
1738,tt0435705,Next,leetamahori,2007,5
1949,tt0443706,Zodiac,davidfincher,2007,7
11199,tt0486946,Wild Hogs,waltbecker,2007,5
1271,tt0416449,300,zacksnyder,2006,7
1255,tt0468492,The Host,bongjoon-ho,2006,6
14001,tt0455760,Dead Silence,jameswan,2007,6
7485,tt0822854,Shooter,antoinefuqua,2007,6
9955,tt0445934,Blades of Glory,joshgordon,2007,5
1267,tt0396555,Meet the Robinsons,stephenj.anderson,2007,6
1272,tt0448134,Sunshine,dannyboyle,2007,7
8271,tt0486822,Disturbia,d.j.caruso,2007,6
6145,tt0488120,Fracture,gregoryhoblit,2007,7
1268,tt0453451,Mr. Bean's Holiday,stevebendelack,2007,6
559,tt0413300,Spider-Man 3,samraimi,2007,5
4964,tt0478311,Knocked Up,juddapatow,2007,6
2976,tt0427327,Hairspray,adamshankman,2007,6
1562,tt0463854,28 Weeks Later,juancarlosfresnadillo,2007,6
810,tt0413267,Shrek the Third,chrismiller,2007,6
5723,tt0907657,Once,johncarney,2007,7
285,tt0449088,Pirates of the Caribbean: At World's End,goreverbinski,2007,6
3432,tt0780571,Mr. Brooks,brucea.evans,2007,6
298,tt0496806,Ocean's Thirteen,stevensoderbergh,2007,6
1691,tt0498353,Hostel: Part II,eliroth,2007,5
9408,tt0423294,Surf's Up,ashbrannon,2007,5
1979,tt0486576,Fantastic 4: Rise of the Silver Surfer,timstory,2007,5
1991,tt1028528,Death Proof,quentintarantino,2007,6
3021,tt0450385,1408,mikaelhåfström,2007,6
2196,tt0795368,Death at a Funeral,frankoz,2007,6
1571,tt0337978,Live Free or Die Hard,lenwiseman,2007,6
2698,tt0413099,Evan Almighty,tomshadyac,2007,5
1858,tt0418279,Transformers,michaelbay,2007,6
675,tt0373889,Harry Potter and the Order of the Phoenix,davidyates,2007,7
3563,tt0762107,I Now Pronounce You Chuck & Larry,dennisdugan,2007,5
2270,tt0486655,Stardust,matthewvaughn,2007,7
35,tt0462538,The Simpsons Movie,davidsilverman,2007,6
2503,tt0440963,The Bourne Ultimatum,paulgreengrass,2007,7
8363,tt0829482,Superbad,gregmottola,2007,7
5174,tt0293564,Rush Hour 3,brettratner,2007,6
4349,tt0431197,The Kingdom,peterberg,2007,6
1992,tt1077258,Planet Terror,robertrodriguez,2007,6
5176,tt0381849,3:10 to Yuma,jamesmangold,2007,6
4141,tt0465602,Shoot 'Em Up,michaeldavis,2007,6
4347,tt0783233,Atonement,joewright,2007,7
2252,tt0765443,Eastern Promises,davidcronenberg,2007,7
7737,tt0432021,Resident Evil: Extinction,russellmulcahy,2007,6
10030,tt0452625,Good Luck Chuck,markhelfrich,2007,5
5915,tt0758758,Into the Wild,seanpenn,2007,7
13680,tt0492956,The Game Plan,andyfickman,2007,6
4538,tt0838221,The Darjeeling Limited,wesanderson,2007,7
4566,tt0465538,Michael Clayton,tonygilroy,2007,6
6615,tt0805564,Lars and the Real Girl,craiggillespie,2007,7
4513,tt0389722,30 Days of Night,davidslade,2007,6
4771,tt0452623,Gone Baby Gone,benaffleck,2007,7
4512,tt0443680,The Assassination of Jesse James by the Coward Robert Ford,andrewdominik,2007,7
2011,tt0808417,Persepolis,vincentparonnaud,2007,7
663,tt0890870,Saw IV,darrenlynnbousman,2007,5
7347,tt0861739,Elite Squad,josépadilha,2007,7
4982,tt0765429,American Gangster,ridleyscott,2007,7
5559,tt0389790,Bee Movie,stevehickner,2007,5
6977,tt0477348,No Country for Old Men,joelcoen,2007,7
5123,tt0426931,August Rush,kirstensheridan,2007,7
13363,tt0756683,The Man from Earth,richardschenkman,2007,7
2310,tt0442933,Beowulf,robertzemeckis,2007,5
5876,tt0884328,The Mist,frankdarabont,2007,6
4523,tt0461770,Enchanted,kevinlima,2007,6
1620,tt0465494,Hitman,xaviergens,2007,5
2268,tt0385752,The Golden Compass,chrisweitz,2007,5
6479,tt0480249,I Am Legend,francislawrence,2007,6
6477,tt0952640,Alvin and the Chipmunks,timhill,2007,5
6537,tt0464141,The Orphanage,juanantoniobayona,2007,7
7326,tt0467406,Juno,jasonreitman,2007,7
7350,tt0825232,The Bucket List,robreiner,2007,7
13885,tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,timburton,2007,7
6637,tt0465234,National Treasure: Book of Secrets,jonturteltaub,2007,6
7345,tt0469494,There Will Be Blood,paulthomasanderson,2007,7
440,tt0758730,Aliens vs Predator: Requiem,colinstrause,2007,4
6023,tt0431308,P.S. I Love You,richardlagravenese,2007,7
6557,tt0988595,27 Dresses,annefletcher,2008,6
8329,tt1038988,[REC],jaumebalagueró,2007,7
7191,tt1060277,Cloverfield,mattreeves,2008,6
14069,tt0808506,The Girl Who Leapt Through Time,mamoruhosoda,2006,7
7555,tt0462499,Rambo,sylvesterstallone,2008,6
11253,tt0411477,Hellboy II: The Golden Army,guillermodeltoro,2008,6
8321,tt0780536,In Bruges,martinmcdonagh,2008,7
8676,tt0770752,Fool's Gold,andytennant,2008,5
8247,tt0489099,Jumper,dougliman,2008,5
8390,tt0832266,"Definitely, Maybe",adambrooks,2008,6
7461,tt0443274,Vantage Point,petetravis,2008,6
8204,tt0416236,The Spiderwick Chronicles,markwaters,2008,6
8328,tt1023481,Step Up 2: The Streets,jonm.chu,2008,6
12184,tt0467200,The Other Boleyn Girl,justinchadwick,2008,6
7840,tt0443649,"10,000 BC",rolandemmerich,2008,5
8848,tt0200465,The Bank Job,rogerdonaldson,2008,6
12222,tt0451079,Horton Hears a Who!,jimmyhayward,2008,6
8461,tt0808279,Funny Games,michaelhaneke,2007,6
155,tt0468569,The Dark Knight,christophernolan,2008,8
8456,tt1023111,Never Back Down,jeffwadlow,2008,6
8065,tt0478087,21,robertluketic,2008,6
9870,tt0800039,Forgetting Sarah Marshall,nicholasstoller,2008,6
13335,tt0481536,Harold & Kumar Escape from Guantanamo Bay,jonhurwitz,2008,6
1729,tt0865556,The Forbidden Kingdom,robminkoff,2008,6
1726,tt0371746,Iron Man,jonfavreau,2008,7
8681,tt0936501,Taken,pierremorel,2008,7
9029,tt1033643,What Happens in Vegas,tomvaughan,2008,5
8277,tt0974959,American Pie Presents: Beta House,andrewwaller,2007,5
2454,tt0499448,The Chronicles of Narnia: Prince Caspian,andrewadamson,2008,6
217,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,stevenspielberg,2008,5
4564,tt1000774,Sex and the City,michaelpatrickking,2008,6
10665,tt0482606,The Strangers,bryanbertino,2008,6
9502,tt0441773,Kung Fu Panda,markosborne,2008,6
10661,tt0960144,You Don't Mess with the Zohan,dennisdugan,2008,5
8645,tt0949731,The Happening,m.nightshyamalan,2008,4
1724,tt0800080,The Incredible Hulk,louisleterrier,2008,6
10681,tt0910970,WALL·E,andrewstanton,2008,7
8909,tt0493464,Wanted,timurbekmambetov,2008,6
8960,tt0448157,Hancock,peterberg,2008,6
11665,tt0425061,Get Smart,petersegal,2008,6
11631,tt0795421,Mamma Mia!,phyllidalloyd,2008,6
88751,tt0373051,Journey to the Center of the Earth,ericbrevig,2008,5
13183,tt0409459,Watchmen,zacksnyder,2009,7
12133,tt0838283,Step Brothers,adammckay,2008,6
8836,tt0443701,The X Files: I Want to Believe,chriscarter,2008,5
1735,tt0859163,The Mummy: Tomb of the Dragon Emperor,robcohen,2008,5
5038,tt0497465,Vicky Cristina Barcelona,woodyallen,2008,6
10189,tt0910936,Pineapple Express,davidgordongreen,2008,6
13649,tt0810900,High School Musical 2,kennyortega,2007,6
7446,tt0942385,Tropic Thunder,benstiller,2008,6
12180,tt1185834,Star Wars: The Clone Wars,davefiloni,2008,5
13310,tt1139797,Let the Right One In,tomasalfredson,2008,7
10483,tt0452608,Death Race,paulw.s.anderson,2008,6
12620,tt0852713,The House Bunny,fredwolf,2008,5
4944,tt0887883,Burn After Reading,joelcoen,2008,6
9381,tt0364970,Babylon A.D.,mathieukassovitz,2008,5
13027,tt1059786,Eagle Eye,d.j.caruso,2008,6
9539,tt1029234,Martyrs,pascallaugier,2008,7
12113,tt0758774,Body of Lies,ridleyscott,2008,6
13600,tt0970411,City of Ember,gilkenan,2008,6
13051,tt0467197,Max Payne,johnmoore,2008,5
10358,tt1007028,Zack and Miri Make a Porno,kevinsmith,2008,6
7735,tt1063669,The Wave,dennisgansel,2008,7
13809,tt1032755,RockNRolla,guyritchie,2008,6
11887,tt0962726,High School Musical 3: Senior Year,kennyortega,2008,6
10527,tt0479952,Madagascar: Escape 2 Africa,ericdarnell,2008,6
3580,tt0824747,Changeling,clinteastwood,2008,7
20766,tt0898367,The Road,johnhillcoat,2009,6
12405,tt1010048,Slumdog Millionaire,dannyboyle,2008,7
10764,tt0830515,Quantum of Solace,marcforster,2008,6
15373,tt0430922,Role Models,davidwain,2008,6
11917,tt1132626,Saw V,davidhackl,2008,6
6972,tt0455824,Australia,bazluhrmann,2008,6
13053,tt0397892,Bolt,chriswilliams,2008,6
10139,tt1013753,Milk,gusvansant,2008,7
8966,tt1099212,Twilight,catherinehardwicke,2008,5
13387,tt1129442,Transporter 3,oliviermegaton,2008,5
14574,tt0914798,The Boy in the Striped Pyjamas,markherman,2008,7
10200,tt0970416,The Day the Earth Stood Still,scottderrickson,2008,5
14359,tt0918927,Doubt,johnpatrickshanley,2008,7
13223,tt1205489,Gran Torino,clinteastwood,2008,7
8055,tt0976051,The Reader,stephendaldry,2008,7
11321,tt0814314,Seven Pounds,gabrielemuccino,2008,7
12163,tt1125849,The Wrestler,darrenaronofsky,2008,7
4922,tt0421715,The Curious Case of Benjamin Button,davidfincher,2008,7
10201,tt1068680,Yes Man,peytonreed,2008,6
2253,tt0985699,Valkyrie,bryansinger,2008,6
10202,tt0960731,Bedtime Stories,adamshankman,2008,5
4148,tt0959337,Revolutionary Road,sammendes,2008,6
13813,tt1034303,Defiance,edwardzwick,2008,6
14306,tt0822832,Marley & Me,davidfrankel,2008,6
12429,tt0876563,Ponyo,hayaomiyazaki,2008,7
14756,tt1220719,Ip Man,wilsonyip,2008,7
10521,tt0901476,Bride Wars,garywinick,2009,5
12437,tt0834001,Underworld: Rise of the Lycans,patricktatopoulos,2009,6
2309,tt0494238,Inkheart,iainsoftley,2008,6
14560,tt1114740,Paul Blart: Mall Cop,stevecarr,2009,5
14836,tt0327597,Coraline,henryselick,2009,7
13455,tt0465580,Push,paulmcguigan,2009,5
10184,tt1001508,He's Just Not That Into You,kenkwapis,2009,6
16538,tt1155056,"I Love You, Man",johnhamburg,2009,6
13811,tt0448011,Knowing,alexproyas,2009,5
15472,tt1132620,The Girl with the Dragon Tattoo,nielsardenoplev,2009,7
15512,tt0892782,Monsters vs Aliens,conradvernon,2009,6
16614,tt1091722,Adventureland,gregmottola,2009,6
20048,tt1093908,Confessions of a Shopaholic,p.j.hogan,2009,6
14164,tt1098327,Dragonball Evolution,jameswong,2009,2
13804,tt1013752,Fast & Furious,justinlin,2009,6
18947,tt1131729,The Boat That Rocked,richardcurtis,2009,7
16996,tt0974661,17 Again,burrsteers,2009,6
16869,tt0361748,Inglourious Basterds,quentintarantino,2009,7
16995,tt0473705,State of Play,kevinmacdonald,2009,6
15092,tt1121931,Crank: High Voltage,briantaylor,2009,5
17431,tt1182345,Moon,duncanjones,2009,7
2080,tt0458525,X-Men Origins: Wolverine,gavinhood,2009,6
13475,tt0796366,Star Trek,j.j.abrams,2009,7
13448,tt0808151,Angels & Demons,ronhoward,2009,6
534,tt0438488,Terminator Salvation,mcg,2009,5
18360,tt1078912,Night at the Museum: Battle of the Smithsonian,shawnlevy,2009,5
16871,tt1127180,Drag Me to Hell,samraimi,2009,6
14160,tt1049413,Up,petedocter,2009,7
18785,tt1119646,The Hangover,toddphillips,2009,7
17609,tt0870984,Antichrist,larsvontrier,2009,6
18487,tt1111422,The Taking of Pelham 1 2 3,tonyscott,2009,6
18240,tt1041829,The Proposal,annefletcher,2009,6
17610,tt1045778,Year One,haroldramis,2009,4
12162,tt0887912,The Hurt Locker,kathrynbigelow,2008,7
8373,tt1055369,Transformers: Revenge of the Fallen,michaelbay,2009,6
12556,tt0821640,Ghosts of Girlfriends Past,markwaters,2009,5
11322,tt1152836,Public Enemies,michaelmann,2009,6
8355,tt1080016,Ice Age: Dawn of the Dinosaurs,carlossaldanha,2009,6
10024,tt1078588,My Sister's Keeper,nickcassavetes,2009,7
19913,tt1022603,(500) Days of Summer,marcwebb,2009,7
18480,tt0889583,Brüno,larrycharles,2009,5
767,tt0417741,Harry Potter and the Half-Blood Prince,davidyates,2009,7
8054,tt1054606,The Imaginarium of Doctor Parnassus,terrygilliam,2009,6
21208,tt1148204,Orphan,jaumecollet-serra,2009,6
20943,tt1142988,The Ugly Truth,robertluketic,2009,6
17654,tt1136608,District 9,neillblomkamp,2009,7
24803,tt1135503,Julie & Julia,noraephron,2009,6
13836,tt1075417,Race to Witch Mountain,andyfickman,2009,5
14869,tt1046173,G.I. Joe: The Rise of Cobra,stephensommers,2009,5
24420,tt0452694,The Time Traveler's Wife,robertschwentke,2009,6
19585,tt0436339,G-Force,hoytyeatman,2009,5
18533,tt1172570,Bronson,nicolaswindingrefn,2008,6
25376,tt1305806,The Secret in Their Eyes,juanjosécampanella,2009,7
12244,tt0472033,9,shaneacker,2009,6
19898,tt1188729,Pandorum,christianalvart,2009,6
10313,tt1234548,The Men Who Stare at Goats,grantheslov,2009,5
19994,tt1131734,Jennifer's Body,karynkusama,2009,5
19912,tt1144884,The Final Destination,davidr.ellis,2009,5
18501,tt1034032,Gamer,briantaylor,2009,5
22794,tt0844471,Cloudy with a Chance of Meatballs,phillord,2009,6
23827,tt1179904,Paranormal Activity,orenpeli,2007,5
12573,tt1019452,A Serious Man,joelcoen,2009,6
23082,tt1058017,The Invention of Lying,rickygervais,2009,6
19959,tt0986263,Surrogates,jonathanmostow,2009,5
19908,tt1156398,Zombieland,rubenfleischer,2009,7
19899,tt1078940,Couples Retreat,peterbillingsley,2009,5
16523,tt0386117,Where the Wild Things Are,spikejonze,2009,6
22803,tt1197624,Law Abiding Citizen,f.garygray,2009,7
24238,tt0978762,Mary and Max,adamelliot,2009,7
22947,tt1193138,Up in the Air,jasonreitman,2009,6
22804,tt1233227,Saw VI,kevingreutert,2009,6
10315,tt0432283,Fantastic Mr. Fox,wesanderson,2009,7
17979,tt1067106,A Christmas Carol,robertzemeckis,2009,6
14161,tt1190080,2012,rolandemmerich,2009,5
22825,tt0362478,The Box,richardkelly,2009,5
22824,tt1220198,The Fourth Kind,olatundeosunsanmi,2009,5
18239,tt1259571,The Twilight Saga: New Moon,chrisweitz,2009,5
7445,tt0765010,Brothers,jimsheridan,2009,6
22881,tt0878804,The Blind Side,johnleehancock,2009,7
16866,tt0762125,Planet 51,jorgeblanco,2009,5
34653,tt1315981,A Single Man,tomford,2009,7
7980,tt0380510,The Lovely Bones,peterjackson,2009,6
22954,tt1057500,Invictus,clinteastwood,2009,7
10198,tt0780521,The Princess and the Frog,ronclements,2009,6
19995,tt0499549,Avatar,jamescameron,2009,7
10528,tt0988045,Sherlock Holmes,guyritchie,2009,7
23398,tt1231580,Alvin and the Chipmunks: The Squeakquel,bettythomas,2009,5
26123,tt1407050,American Pie Presents: The Book of Love,johnputch,2009,5
19901,tt0433362,Daybreakers,michaelspierig,2009,6
28178,tt1028532,Hachi: A Dog's Tale,lassehallström,2009,7
25195,tt1216492,Leap Year,anandtucker,2010,6
20504,tt1037705,The Book of Eli,alberthughes,2010,6
33613,tt1343097,The Girl Who Kicked the Hornet's Nest,danielalfredson,2009,7
20453,tt1187043,3 Idiots,rajkumarhirani,2009,7
22894,tt1038686,Legion,scottstewart,2010,5
12201,tt1226273,Edge of Darkness,martincampbell,2010,6
26466,tt1187064,Triangle,christophersmith,2009,6
8952,tt1045772,I Love You Phillip Morris,glennficarra,2009,6
32856,tt0817230,Valentine's Day,garrymarshall,2010,5
7978,tt0780653,The Wolfman,joejohnston,2010,5
11324,tt1130884,Shutter Island,martinscorsese,2010,7
24253,tt1216487,The Girl Who Played with Fire,danielalfredson,2009,6
32657,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,chriscolumbus,2010,6
23742,tt1385867,Cop Out,kevinsmith,2010,5
11439,tt1139328,The Ghost Writer,romanpolanski,2010,6
29427,tt0455407,The Crazies,breckeisner,2010,6
22971,tt0989757,Dear John,lassehallström,2010,6
23023,tt0808510,Tooth Fairy,michaellembeck,2010,5
22972,tt0947810,Green Zone,paulgreengrass,2010,6
26389,tt1179034,From Paris with Love,pierremorel,2010,6
23488,tt1235124,Dorian Gray,oliverparker,2009,5
34016,tt0815236,She's Out of My League,jimfieldsmith,2010,5
23169,tt1403981,Remember Me,allencoulter,2010,6
27573,tt1038919,The Bounty Hunter,andytennant,2010,5
31867,tt1053424,Repo Men,miguelsapochnik,2010,6
28355,tt0795351,Case 39,christianalvart,2009,6
23048,tt1231587,Hot Tub Time Machine,stevepink,2010,5
10191,tt0892769,How to Train Your Dragon,chrissanders,2010,7
18823,tt0800320,Clash of the Titans,louisleterrier,2010,5
23483,tt1250777,Kick-Ass,matthewvaughn,2010,7
35056,tt1279935,Date Night,shawnlevy,2010,5
34813,tt0480255,The Losers,sylvainwhite,2010,6
35690,tt1294226,The Last Song,julieannerobinson,2010,7
37169,tt1467304,The Human Centipede (First Sequence),tomsix,2009,4
10138,tt1228705,Iron Man 2,jonfavreau,2010,6
46705,tt1120985,Blue Valentine,derekcianfrance,2010,6
37821,tt1103153,Killers,robertluketic,2010,5
26388,tt1462758,Buried,rodrigocortés,2010,6
9543,tt0473075,Prince of Persia: The Sands of Time,mikenewell,2010,6
37786,tt1261945,Sex and the City 2,michaelpatrickking,2010,5
32823,tt1226229,Get Him to the Greek,nicholasstoller,2010,5
34806,tt1212436,The Back-Up Plan,alanpoul,2010,5
37707,tt1017460,Splice,vincenzonatali,2009,5
37056,tt0892318,Letters to Juliet,garywinick,2010,6
29917,tt1258197,Exam,stuarthazeldine,2009,6
34544,tt0429493,The A-Team,joecarnahan,2010,6
10193,tt0435761,Toy Story 3,leeunkrich,2010,7
39013,tt1399683,Winter's Bone,debragranik,2010,6
10192,tt0892791,Shrek Forever After,mikemitchell,2010,6
24021,tt1325004,The Twilight Saga: Eclipse,davidslade,2010,5
10196,tt0938283,The Last Airbender,m.nightshyamalan,2010,4
34851,tt1424381,Predators,nimródantal,2010,6
20352,tt1323594,Despicable Me,pierrecoffin,2010,7
27205,tt1375666,Inception,christophernolan,2010,8
38365,tt1375670,Grown Ups,dennisdugan,2010,6
27022,tt0963966,The Sorcerer's Apprentice,jonturteltaub,2010,5
37834,tt1013743,Knight and Day,jamesmangold,2010,5
39781,tt0842926,The Kids Are All Right,lisacholodenko,2010,6
40662,tt1569923,Batman: Under the Red Hood,brandonvietti,2010,7
27576,tt0944835,Salt,phillipnoyce,2010,6
31011,tt0485947,Mr. Nobody,jacovandormael,2009,7
38778,tt0427152,Dinner for Schmucks,jayroach,2010,5
37472,tt1386932,Ip Man 2,wilsonyip,2010,7
37950,tt1438254,Charlie St. Cloud,burrsteers,2010,6
27581,tt1386588,The Other Guys,adammckay,2010,6
27578,tt1320253,The Expendables,sylvesterstallone,2010,6
22538,tt0446029,Scott Pilgrim vs. the World,edgarwright,2010,7
43593,tt0464154,Piranha 3D,alexandreaja,2010,5
27579,tt1440728,The American,antoncorbijn,2010,5
41210,tt0889573,The Switch,joshgordon,2010,5
23631,tt0985694,Machete,robertrodriguez,2010,6
35791,tt1220634,Resident Evil: Afterlife,paulw.s.anderson,2010,5
37799,tt1285016,The Social Network,davidfincher,2010,7
23168,tt0840361,The Town,benaffleck,2010,7
37735,tt1282140,Easy A,willgluck,2010,6
38167,tt0879870,Eat Pray Love,ryanmurphy,2010,5
33909,tt1027718,Wall Street: Money Never Sleeps,oliverstone,2010,5
41216,tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,zacksnyder,2010,6
43923,tt0804497,It's Kind of a Funny Story,ryanfleck,2010,6
41402,tt1228987,Let Me In,mattreeves,2010,6
44040,tt1314655,Devil,johnerickdowdle,2010,5
38408,tt1055292,Life As We Know It,gregberlanti,2010,6
43933,tt1470827,Monsters,garethedwards,2010,6
42188,tt1334260,Never Let Me Go,markromanek,2010,6
16290,tt1116184,Jackass 3D,jefftremaine,2010,6
39514,tt1245526,RED,robertschwentke,2010,6
41436,tt1536044,Paranormal Activity 2,todwilliams,2010,5
44603,tt1212419,Hereafter,clinteastwood,2010,5
41439,tt1477076,Saw: The Final Chapter,kevingreutert,2010,5
41733,tt1231583,Due Date,toddphillips,2010,6
44115,tt1542344,127 Hours,dannyboyle,2010,7
38055,tt1001526,Megamind,tommcgrath,2010,6
44214,tt0947798,Black Swan,darrenaronofsky,2010,7
44048,tt0477080,Unstoppable,tonyscott,2010,6
43539,tt1458175,The Next Three Days,paulhaggis,2010,6
12444,tt0926084,Harry Potter and the Deathly Hallows: Part 1,davidyates,2010,7
45269,tt1504320,The King's Speech,tomhooper,2010,7
38757,tt0398286,Tangled,byronhoward,2010,7
45317,tt0964517,The Fighter,davido.russell,2010,7
42684,tt1564585,Skyline,colinstrause,2010,4
38117,tt1152398,Beastly,danielbarnz,2011,5
43347,tt0758752,Love & Other Drugs,edwardzwick,2010,6
10140,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,michaelapted,2010,6
37710,tt1243957,The Tourist,florianhenckelvondonnersmarck,2010,6
44264,tt1403865,True Grit,joelcoen,2010,7
20526,tt1104001,TRON: Legacy,josephkosinski,2010,6
49797,tt1588170,I Saw the Devil,kimjee-woon,2010,7
39451,tt0970866,Little Fockers,paulweitz,2010,5
38745,tt1320261,Gulliver's Travels,robletterman,2010,4
42297,tt1126591,Burlesque,steveantin,2010,6
51739,tt1568921,The Secret World of Arrietty,hiromasayonebayashi,2010,7
46838,tt1465522,Tucker and Dale vs Evil,elicraig,2010,7
40805,tt0990407,The Green Hornet,michelgondry,2011,5
23047,tt0479997,Season of the Witch,dominicsena,2011,5
49849,tt0409847,Cowboys & Aliens,jonfavreau,2011,5
51876,tt1219289,Limitless,neilburger,2011,7
41630,tt1411238,No Strings Attached,ivanreitman,2011,6
50348,tt1189340,The Lincoln Lawyer,bradfurman,2011,7
48171,tt1161864,The Rite,mikaelhåfström,2011,5
48138,tt1401152,Unknown,jaumecollet-serra,2011,6
45772,tt0377981,Gnomeo & Juliet,kellyasbury,2011,5
39513,tt1092026,Paul,gregmottola,2011,6
44896,tt1192628,Rango,goreverbinski,2011,6
38050,tt1385826,The Adjustment Bureau,georgenolfi,2011,6
27582,tt0472399,The Mechanic,simonwest,2011,6
48988,tt0480687,Hall Pass,bobbyfarrelly,2011,5
46529,tt1464540,I Am Number Four,d.j.caruso,2011,5
44943,tt1217613,Battle: Los Angeles,jonathanliebesman,2011,5
47931,tt1555149,Elite Squad: The Enemy Within,josépadilha,2010,7
50546,tt1564367,Just Go with It,dennisdugan,2011,6
49730,tt1486185,Red Riding Hood,catherinehardwicke,2011,5
45132,tt1512235,Super,jamesgunn,2010,6
46146,tt1740707,Troll Hunter,andréØvredal,2010,6
45612,tt0945513,Source Code,duncanjones,2011,7
38684,tt1229822,Jane Eyre,caryfukunaga,2011,7
23629,tt0978764,Sucker Punch,zacksnyder,2011,5
49018,tt1591095,Insidious,jameswan,2010,6
50456,tt0993842,Hanna,joewright,2011,6
46195,tt1436562,Rio,carlossaldanha,2011,6
62215,tt1527186,Melancholia,larsvontrier,2011,7
10195,tt0800369,Thor,kennethbranagh,2011,6
55787,tt1067583,Water for Elephants,francislawrence,2011,6
51497,tt1596343,Fast Five,justinlin,2011,7
46738,tt1255953,Incendies,denisvilleneuve,2010,7
